entity_id,farm_name,normalized_name,entity_type,identity_decision,state,county_equivalent,city,postal_code,address_internal,public_location_classification,latitude,longitude,products,business_types,phone_internal,email_internal,contact_visibility,website_url,facebook_url,instagram_url,tiktok_url,on_farm_sales,farmers_market_sales,online_sales,local_delivery,u_pick,wholesale,farm_to_school,source_observation_count,source_observation_ids,source_names,source_urls,evidence_grades,last_retrieved,canonical_record_ids,canonical_match_status,promotion_status,promotion_blockers,notes
TN-B19673C954,Rosecomb Apiaries,rosecomb apiaries,producer_requires_type_review,unique_source_name_reviewed,TN,Anderson,Clinton,37716,829 Ridgeview Drive,public_business_address_reviewed_for_future_reduced_precision,,,Beeswax; Honey,Pick Tennessee Products member,,rosecombapiaries@gmail.com,internal_until_public_use_review,,https://www.facebook.com/Rosecomb-Apiaries-1405777109727886,,,False,True,False,False,False,True,False,1,tnobs_74b8aa566a3c557b4228,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.14322.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-9A5C5206F6,Sport Horse Center Arena,sport horse center arena,producer_requires_type_review,unique_source_name_reviewed,TN,Anderson,Clinton,37716,500 Miller Road,public_business_address_reviewed_for_future_reduced_precision,,,RV Camping; Overnight Stabling; Electric Water Hookups; Entertainment and Education; Show and Sales Facilities,Pick Tennessee Products member,865-382-0285,bmack02@charter.net,internal_until_public_use_review,,https://www.facebook.com/Sport-Horse-Center-Arena-132263980214607/,,,False,False,False,False,False,False,False,1,tnobs_6b6efb29346f014b19ec,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.2005.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-31260B734A,Spring Street Farm,spring street farm,farm,unique_source_name_reviewed,TN,Anderson,Clinton,37716,,public_business_address_reviewed_for_future_reduced_precision,,,Cut Flowers; Other,Pick Tennessee Products member,865-789-9819,springstreetfarmtn@gmail.com,internal_until_public_use_review,http://www.springstreet.farm,https://www.facebook.com/profile.php?id=61559308446472,https://www.instagram.com/springstreetfarm/,,False,False,False,False,False,False,False,1,tnobs_17cce63f3c96aa143534,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.27694.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-F7E343C7F2,Tennessee Naturescapes,tennessee naturescapes,producer_requires_type_review,unique_source_name_reviewed,TN,Anderson,Clinton,37716,2131 Oliver Springs Highway,public_business_address_reviewed_for_future_reduced_precision,,,Native Plants; Perennial Grower; Retail Nursery Grower; Wholesale Nursery Grower; Woody Ornamental Grower; Vegetable Plants; Attractions,Pick Tennessee Products member,865-730-3122,lorimcalister10@yahoo.com,internal_until_public_use_review,http://www.tennesseenaturescapes.com/,https://www.facebook.com/tennesseenaturescapes/,,,False,False,False,False,False,True,False,1,tnobs_fe932280b76833c8e5e9,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.3641.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-A5169DD658,The Cabin on Cedar Ridge,the cabin on cedar ridge,producer_requires_type_review,unique_source_name_reviewed,TN,Anderson,Clinton,37716,169 Scruggs Cemetery Lane,public_business_address_reviewed_for_future_reduced_precision,,,On Farm Lodging,Pick Tennessee Products member,865-494-3248,oncedarridge@cs.com,internal_until_public_use_review,http://www.OnCedarRidge.com,,,,False,False,False,False,False,False,False,1,tnobs_9fd51cf5ae3a4b9536db,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.472.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-EF9CEDC273,The Homestead at Mill Creek,the homestead at mill creek,farm,unique_source_name_reviewed,TN,Anderson,Andersonville,37705,250 Mill Creek Rd,public_business_address_reviewed_for_future_reduced_precision,,,Beets; Cabbage; Carrots; Cucumbers; Eggplant; Herbs; Kale; Lettuce; Okra; Peas; Peppers; Radishes; Spinach; Squash Summer; Squash Winter; Tomatoes; Turnips; Vegetable Others; Heirloom Tomatoes; Eggs,Pick Tennessee Products member,865-388-6867,homesteadatmillcreek@gmail.com,internal_until_public_use_review,,https://www.facebook.com/homesteadatmillcreek/,https://www.instagram.com/thehomesteadatmillcreek,,False,False,False,True,False,False,False,1,tnobs_ca09b614a1cb4eb658b0,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.19464.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-1A9056D3FD,Winter Farmers Market by Grow Oak Ridge,winter farmers market by grow oak ridge,producer_requires_type_review,unique_source_name_reviewed,TN,Anderson,Oak Ridge,37830,701 Briarcliff Avenue,public_business_address_reviewed_for_future_reduced_precision,,,,Pick Tennessee Products member,865-483-9124,manager@growoakridge.org,internal_until_public_use_review,https://www.growoakridge.org/,https://www.facebook.com/GrowOakRidge/?ref=ts,https://www.instagram.com/growoakridge/,,False,False,False,False,False,False,False,1,tnobs_0a092e0d9d85f5bdf834,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.11231.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-6A1B5EBA72,Alley BBQ,alley bbq,producer_requires_type_review,unique_source_name_reviewed,TN,Bedford,Bell Buckle,37020,Bell Buckle Creek Farms,public_business_address_reviewed_for_future_reduced_precision,,,Weddings; Special Event Venue,Pick Tennessee Products member,615-956-8364,alleybbqllc@gmail.com,internal_until_public_use_review,http://www.alleybbq.com,https://www.facebook.com/alleybbqbellbuckle,https://www.instagram.com/alleybbqbellbuckle,,False,False,False,False,False,False,False,1,tnobs_951e277d4ad89080284b,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.27680.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-8133AF6B64,Bedford County Farmers Market,bedford county farmers market,producer_requires_type_review,unique_source_name_reviewed,TN,Bedford,Shelbyville,37160,Celebration Pavillion,public_business_address_reviewed_for_future_reduced_precision,,,,Pick Tennessee Products member,931-684-5971,mdeist@utk.edu,internal_until_public_use_review,https://bedford.tennessee.edu/bedford-county-farmers-market/,https://www.facebook.com/BedfordFarmersMarket,,,False,True,False,False,False,False,False,1,tnobs_70a41f85253a503030b8,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.11144.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-E32E074D4A,Belle Fleur Farm,belle fleur farm,farm,unique_source_name_reviewed,TN,Bedford,Bell Buckle,37020,,public_business_address_reviewed_for_future_reduced_precision,,,Cantaloupes; Persimmons; Watermelons; Arugula; Beans; Beets; Broccoli; Cabbage; Carrots; Cauliflower; Collards; Corn; Cucumbers; Eggplant; Herbs; Kale; Lettuce; Mustard Greens; Okra; Onions; Peas; Peppers; Potatoes; Pumpkins; Radishes; Spinach; Squash Summer; Squash Winter; Sweet Potatoes; Tomatoes; Turnip Greens; Turnips; Mushrooms; Gourds; Other; Dried herb seasoning and salt blends,Pick Tennessee Products member,931-619-8664,bfleurorganics@gmail.com,internal_until_public_use_review,https://bellefleurorganics.com/about-us/,https://www.facebook.com/bellefleurfarm/,https://www.instagram.com/bellefleurfarms,,False,True,False,False,False,False,False,1,tnobs_15d10b45d83cf93c2464,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.19550.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-368FDB07F1,Biehl Farms,biehl farms,farm,unique_source_name_reviewed,TN,Bedford,Shelbyville,37160,,public_business_address_reviewed_for_future_reduced_precision,,,Retail Beef,Pick Tennessee Products member,931-607-6027,info@biehlfarms.com,internal_until_public_use_review,,https://www.facebook.com/biehlfarms,,,True,True,False,False,False,False,False,1,tnobs_41a3814cc10f1bacece8,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.14329.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-D2FFA4C2B5,Bluebird Springs Farm,bluebird springs farm,farm,unique_source_name_reviewed,TN,Bedford,Shelbyville,37160,631 Kennedy Rd,public_business_address_reviewed_for_future_reduced_precision,,,Cut Flowers; Retail Nursery Grower; Native Plants; Perennial Grower,Pick Tennessee Products member,931-334-6270,nabull@bellsouth.net,internal_until_public_use_review,http://www.bluebirdspringsfarm.com,https://www.facebook.com/bluebirdspringsfarm,https://www.instagram.com/bluebirdspringsfarm,,True,False,False,False,False,False,False,1,tnobs_8e55ec3f89f5c669dd4e,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.19586.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-2077CC58DF,"Brooks Harvest, LLC",brooks harvest,farm,unique_source_name_reviewed,TN,Bedford,Shelbyville,37160,220 Burns Rd,public_business_address_reviewed_for_future_reduced_precision,,,Farm Tours; Annual Grower; Cut Flowers; Indoor Plants; Retail Nursery Grower; Perennial Grower; Wholesale Nursery Grower; Specialty Store; Facility Tours; Weddings; Special Event Venue,Pick Tennessee Products member,931-224-3011,brooksharvestandmore@gmail.com,internal_until_public_use_review,https://www.brooksharvest.com,https://www.facebook.com/brooksharvest,https://www.instagram.com/brooks_harvest,,True,False,False,False,False,True,False,1,tnobs_f5cf76850b0514fa0178,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.26087.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-133127C2EF,Bryant's Roost,bryants roost,producer_requires_type_review,unique_source_name_reviewed,TN,Bedford,Bell Buckle,37020,,public_business_address_reviewed_for_future_reduced_precision,,,Eggs,Pick Tennessee Products member,615-533-6543,jennifer@bryantsroost.com,internal_until_public_use_review,http://bryantsroost.com,http://www.facebook.com/bryantsroostbellbuckletn%20,,,True,False,False,False,False,False,False,1,tnobs_9b669163686bac1326ff,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.26254.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-7C236E9E6C,Canna Pham Farm,canna pham farm,farm,unique_source_name_reviewed,TN,Bedford,Beechgrove,37018,,public_business_address_reviewed_for_future_reduced_precision,,,Microgreens,Pick Tennessee Products member,615-525-0963,James@cannapham.farm,internal_until_public_use_review,http://www.cannapham.farm,https://www.facebook.com/CannaPhamFarm,https://www.instagram.com/cannaphamfarm/,,False,True,False,False,False,False,False,1,tnobs_bea794fa6d49e96af931,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.19561.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-AEAD4E1F69,Crossing Creeks Farm,crossing creeks farm,farm,merged_exact_name_reviewed,TN,Bedford,Shelbyville,37160,221 Eady Rd,public_business_address_reviewed_for_future_reduced_precision,,,Pastured livestock and/or farm products; see source listing; Hay Rides; On Farm Lodging; RV Camping; Farm Tours; Onions; Sweet Potatoes; Retail Beef; Retail Poultry; Facility Tours,Pastured-product farm; direct sales; Pick Tennessee Products member,615-767-6745,info@crossingcreeks.com,internal_until_public_use_review,http://www.crossingcreeks.com,https://www.facebook.com/crossingcreekstn,https://www.instagram.com/crosscreeksfarm/,,True,False,False,False,False,False,False,2,tnobs_35767304cc0e338c3a24 | tnobs_61c811ab13dba06995e6,EatWild Tennessee directory | Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.eatwild.com/products/tennessee.html | https://www.picktnproducts.org/picktn-producers/picktn-listing.19261.html,B; D,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
